,file_name,transcription
17161,processed_302_skip_song2,skip song
17162,processed_302_stop_music1,stop music
17163,processed_302_stop_music2,stop music
17164,processed_303_increase_volume1,increase volume
17165,processed_303_increase_volume2,increase volume
17166,processed_303_next_song1,next song
17167,processed_303_next_song2,next song
17168,processed_303_pause_music1,pause music
17169,processed_303_pause_music2,pause music
17170,processed_303_play_spotify1,play spotify
17171,processed_303_play_spotify2,play spotify
17172,processed_303_reduce_volume1,reduce volume
17173,processed_303_reduce_volume2,reduce volume
17174,processed_303_skip_song1,skip song
17175,processed_303_skip_song2,skip song
17176,processed_303_stop_music1,stop music
17177,processed_303_stop_music2,stop music
17178,processed_304_increase_volume1,increase volume
17179,processed_304_increase_volume2,increase volume
17180,processed_304_next_song1,next song
17181,processed_304_next_song2,next song
17182,processed_304_pause_music1,pause music
17183,processed_304_pause_music2,pause music
17184,processed_304_play_spotify1,play spotify
17185,processed_304_play_spotify2,play spotify
17186,processed_304_reduce_volume1,reduce volume
17187,processed_304_reduce_volume2,reduce volume
17188,processed_304_skip_song1,skip song
17189,processed_304_skip_song2,skip song
17190,processed_304_stop_music1,stop music
17191,processed_304_stop_music2,stop music
17192,processed_305_increase_volume1,increase volume
17193,processed_305_increase_volume2,increase volume
17194,processed_305_next_song1,next song
17195,processed_305_next_song2,next song
17196,processed_305_pause_music1,pause music
17197,processed_305_pause_music2,pause music
17198,processed_305_play_spotify1,play spotify
17199,processed_305_play_spotify2,play spotify
17200,processed_305_reduce_volume1,reduce volume
17201,processed_305_reduce_volume2,reduce volume
17202,processed_305_skip_song1,skip song
17203,processed_305_skip_song2,skip song
17204,processed_305_stop_music1,stop music
17205,processed_305_stop_music2,stop music
17206,processed_306_increase_volume1,increase volume
17207,processed_306_increase_volume2,increase volume
17208,processed_306_next_song1,next song
17209,processed_306_next_song2,next song
17210,processed_306_pause_music1,pause music
17211,processed_306_pause_music2,pause music
17212,processed_306_play_spotify1,play spotify
17213,processed_306_play_spotify2,play spotify
17214,processed_306_reduce_volume1,reduce volume
17215,processed_306_reduce_volume2,reduce volume
17216,processed_306_skip_song1,skip song
17217,processed_306_skip_song2,skip song
17218,processed_306_stop_music1,stop music
17219,processed_306_stop_music2,stop music
17220,processed_307_increase_volume1,increase volume
17221,processed_307_increase_volume2,increase volume
17222,processed_307_next_song1,next song
17223,processed_307_next_song2,next song
17224,processed_307_pause_music1,pause music
17225,processed_307_pause_music2,pause music
17226,processed_307_play_spotify1,play spotify
17227,processed_307_play_spotify2,play spotify
17228,processed_307_reduce_volume1,reduce volume
17229,processed_307_reduce_volume2,reduce volume
17230,processed_307_skip_song1,skip song
17231,processed_307_skip_song2,skip song
17232,processed_307_stop_music1,stop music
17233,processed_307_stop_music2,stop music
17234,processed_308_increase_volume1,increase volume
17235,processed_308_increase_volume2,increase volume
17236,processed_308_next_song1,next song
17237,processed_308_next_song2,next song
17238,processed_308_pause_music1,pause music
17239,processed_308_pause_music2,pause music
17240,processed_308_play_spotify1,play spotify
17241,processed_308_play_spotify2,play spotify
17242,processed_308_reduce_volume1,reduce volume
17243,processed_308_reduce_volume2,reduce volume
17244,processed_308_skip_song1,skip song
17245,processed_308_skip_song2,skip song
17246,processed_308_stop_music1,stop music
17247,processed_308_stop_music2,stop music
17248,processed_309_increase_volume1,increase volume
17249,processed_309_increase_volume2,increase volume
17250,processed_309_next_song1,next song
17251,processed_309_next_song2,next song
17252,processed_309_pause_music1,pause music
17253,processed_309_pause_music2,pause music
17254,processed_309_play_spotify1,play spotify
17255,processed_309_play_spotify2,play spotify
17256,processed_309_reduce_volume1,reduce volume
17257,processed_309_reduce_volume2,reduce volume
17258,processed_309_skip_song1,skip song
17259,processed_309_skip_song2,skip song
17260,processed_309_stop_music1,stop music
17261,processed_309_stop_music2,stop music
17262,processed_30_increase_volume1,increase volume
17263,processed_30_increase_volume2,increase volume
17264,processed_30_next_song1,next song
17265,processed_30_next_song2,next song
17266,processed_30_pause_music1,pause music
17267,processed_30_pause_music2,pause music
17268,processed_30_play_spotify1,play spotify
17269,processed_30_play_spotify2,play spotify
17270,processed_30_reduce_volume1,reduce volume
17271,processed_30_reduce_volume2,reduce volume
17272,processed_30_skip_song1,skip song
17273,processed_30_skip_song2,skip song
17274,processed_30_stop_music1,stop music
17275,processed_30_stop_music2,stop music
17276,processed_310_increase_volume1,increase volume
17277,processed_310_increase_volume2,increase volume
17278,processed_310_next_song1,next song
17279,processed_310_next_song2,next song
17280,processed_310_pause_music1,pause music
17281,processed_310_pause_music2,pause music
17282,processed_310_play_spotify1,play spotify
17283,processed_310_play_spotify2,play spotify
17284,processed_310_reduce_volume1,reduce volume
17285,processed_310_reduce_volume2,reduce volume
17286,processed_310_skip_song1,skip song
17287,processed_310_skip_song2,skip song
17288,processed_310_stop_music1,stop music
17289,processed_310_stop_music2,stop music
17290,processed_311_increase_volume1,increase volume
17291,processed_311_increase_volume2,increase volume
17292,processed_311_next_song1,next song
17293,processed_311_next_song2,next song
17294,processed_311_pause_music1,pause music
17295,processed_311_pause_music2,pause music
17296,processed_311_play_spotify1,play spotify
17297,processed_311_play_spotify2,play spotify
17298,processed_311_reduce_volume1,reduce volume
17299,processed_311_reduce_volume2,reduce volume
17300,processed_311_skip_song1,skip song
17301,processed_311_skip_song2,skip song
17302,processed_311_stop_music1,stop music
17303,processed_311_stop_music2,stop music
17304,processed_312_increase_volume1,increase volume
17305,processed_312_increase_volume2,increase volume
17306,processed_312_next_song1,next song
17307,processed_312_next_song2,next song
17308,processed_312_pause_music1,pause music
17309,processed_312_pause_music2,pause music
17310,processed_312_play_spotify1,play spotify
17311,processed_312_play_spotify2,play spotify
17312,processed_312_reduce_volume1,reduce volume
17313,processed_312_reduce_volume2,reduce volume
17314,processed_312_skip_song1,skip song
17315,processed_312_skip_song2,skip song
17316,processed_312_stop_music1,stop music
17317,processed_312_stop_music2,stop music
17318,processed_313_increase_volume1,increase volume
17319,processed_313_increase_volume2,increase volume
17320,processed_313_next_song1,next song
17321,processed_313_next_song2,next song
17322,processed_313_pause_music1,pause music
17323,processed_313_pause_music2,pause music
17324,processed_313_play_spotify1,play spotify
17325,processed_313_play_spotify2,play spotify
17326,processed_313_reduce_volume1,reduce volume
17327,processed_313_reduce_volume2,reduce volume
17328,processed_313_skip_song1,skip song
17329,processed_313_skip_song2,skip song
17330,processed_313_stop_music1,stop music
17331,processed_313_stop_music2,stop music
17332,processed_314_increase_volume1,increase volume
17333,processed_314_increase_volume2,increase volume
17334,processed_314_next_song1,next song
17335,processed_314_next_song2,next song
17336,processed_314_pause_music1,pause music
17337,processed_314_pause_music2,pause music
17338,processed_314_play_spotify1,play spotify
17339,processed_314_play_spotify2,play spotify
17340,processed_314_reduce_volume1,reduce volume
17341,processed_314_reduce_volume2,reduce volume
17342,processed_314_skip_song1,skip song
17343,processed_314_skip_song2,skip song
17344,processed_314_stop_music1,stop music
17345,processed_314_stop_music2,stop music
17346,processed_315_increase_volume1,increase volume
17347,processed_315_increase_volume2,increase volume
17348,processed_315_next_song1,next song
17349,processed_315_next_song2,next song
17350,processed_315_pause_music1,pause music
17351,processed_315_pause_music2,pause music
17352,processed_315_play_spotify1,play spotify
17353,processed_315_play_spotify2,play spotify
17354,processed_315_reduce_volume1,reduce volume
17355,processed_315_reduce_volume2,reduce volume
17356,processed_315_skip_song1,skip song
17357,processed_315_skip_song2,skip song
17358,processed_315_stop_music1,stop music
17359,processed_315_stop_music2,stop music
17360,processed_316_increase_volume1,increase volume
17361,processed_316_increase_volume2,increase volume
17362,processed_316_next_song1,next song
17363,processed_316_next_song2,next song
17364,processed_316_pause_music1,pause music
17365,processed_316_pause_music2,pause music
17366,processed_316_play_spotify1,play spotify
17367,processed_316_play_spotify2,play spotify
17368,processed_316_reduce_volume1,reduce volume
17369,processed_316_reduce_volume2,reduce volume
17370,processed_316_skip_song1,skip song
17371,processed_316_skip_song2,skip song
17372,processed_316_stop_music1,stop music
17373,processed_316_stop_music2,stop music
17374,processed_317_increase_volume1,increase volume
17375,processed_317_increase_volume2,increase volume
17376,processed_317_next_song1,next song
17377,processed_317_next_song2,next song
17378,processed_317_pause_music1,pause music
17379,processed_317_pause_music2,pause music
17380,processed_317_play_spotify1,play spotify
17381,processed_317_play_spotify2,play spotify
17382,processed_317_reduce_volume1,reduce volume
17383,processed_317_reduce_volume2,reduce volume
17384,processed_317_skip_song1,skip song
17385,processed_317_skip_song2,skip song
17386,processed_317_stop_music1,stop music
17387,processed_317_stop_music2,stop music
17388,processed_318_increase_volume1,increase volume
17389,processed_318_increase_volume2,increase volume
17390,processed_318_next_song1,next song
17391,processed_318_next_song2,next song
17392,processed_318_pause_music1,pause music
17393,processed_318_pause_music2,pause music
17394,processed_318_play_spotify1,play spotify
17395,processed_318_play_spotify2,play spotify
17396,processed_318_reduce_volume1,reduce volume
17397,processed_318_reduce_volume2,reduce volume
17398,processed_318_skip_song1,skip song
17399,processed_318_skip_song2,skip song
17400,processed_318_stop_music1,stop music
17401,processed_318_stop_music2,stop music
17402,processed_319_increase_volume1,increase volume
17403,processed_319_increase_volume2,increase volume
17404,processed_319_next_song1,next song
17405,processed_319_next_song2,next song
17406,processed_319_pause_music1,pause music
17407,processed_319_pause_music2,pause music
17408,processed_319_play_spotify1,play spotify
17409,processed_319_play_spotify2,play spotify
